Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	tree_length
26244	-782.9755	-854.5389	71.56333	0.113225	0.0784017	0.08038	0.0560077	0.00252974	0.017938	0.0155349	0.00364219	0.000985064	0.012867	0.0337495	0.0168861	0.0317665	0.0133376	0.0763473	0.0593206	0.0150678	0.053309	0.0643382	0.017483	0.0562224	0.000608851	0.0102983	0.0374188	0.0153273	0.000351933	0.0480415	0.0698739	0.0198636	0.0400514	0.0183631	0.0770822	0.0791287	0.00694472	0.0305708	0.0166735	0.084093	0.0629655	0.00352467	0.0538515	0.00413807	0.20786	0.0359447	0.0172262	0.0150242	0.0101844	0.00565653	0.000795358	0.0555134	0.259495	0.00288275	0.374227	1.25494	0.105861	0.334473	0.710574	1.40731	2.98978	9.44637	1.623745	0.1214895	0.0536843	0.0371732	0.0381112	0.0265553	0.00119944	0.00850506	0.00736569	0.0017269	0.000467056	0.00610072	0.0160019	0.00800632	0.0150617	0.00632384	0.0361991	0.0281261	0.00714422	0.0252758	0.0305051	0.00828932	0.0266571	0.000288679	0.00488283	0.0177417	0.00726726	0.000166865	0.0227783	0.0331298	0.00941808	0.0189899	0.00870665	0.0365475	0.0375179	0.00329275	0.0144948	0.00790551	0.0398717	0.0298543	0.00167118	0.025533	0.00196201	0.0985544	0.0170427	0.00816761	0.00712352	0.00482881	0.00268197	0.000377109	0.026321	0.123036	0.00136682	2.109093
26280	-781.7752	-853.586	71.81077	0.0585996	0.00715289	0.034049	0.00355053	0.00656471	0.000615375	0.000282091	0.00798583	0.000192445	0.00471082	0.0193589	0.000279456	0.00338503	0.00311837	0.0254967	0.00121085	0.00695385	0.0167124	0.0088906	0.031428	0.0211125	0.00308332	0.0203392	0.00114944	0.000846508	0.0114989	0.00569062	0.00490056	0.0344955	0.00222104	0.0103636	0.00182257	0.0102851	0.00353504	0.0266158	0.015787	0.00720263	0.00103074	0.0242424	0.00280423	0.0104215	0.0376557	0.0842964	0.0151127	0.0045672	0.00627811	0.00101567	0.0276606	0.00348528	0.00663424	0.00622894	0.578186	1.17185	0.0195204	0.146645	0.549403	1.82016	6.81919	51.2284	2.846211	0.2010132	0.0897499	0.0109552	0.0521488	0.00543791	0.0100544	0.000942496	0.000432045	0.0122309	0.000294745	0.007215	0.0296496	0.000428009	0.00518445	0.00477603	0.0390502	0.00185451	0.0106504	0.0255964	0.0136167	0.0481345	0.0323355	0.00472235	0.0311511	0.00176046	0.0012965	0.0176115	0.00871564	0.00750561	0.0528326	0.0034017	0.0158726	0.00279142	0.0157525	0.00541419	0.0407642	0.024179	0.0110314	0.00157866	0.0371292	0.0042949	0.0159614	0.0576727	0.129107	0.0231463	0.00699504	0.00961542	0.00155559	0.0423644	0.00533798	0.0101609	0.00954013	0.6529205
26316	-788.7803	-860.5911	71.81077	0.0585996	0.00715289	0.034049	0.00355053	0.00656471	0.000615375	0.000282091	0.00798583	0.000192445	0.00471082	0.0193589	0.000279456	0.00338503	0.00311837	0.0254967	0.00121085	0.00695385	0.0167124	0.0088906	0.031428	0.0211125	0.00308332	0.0203392	0.00114944	0.000846508	0.0114989	0.00569062	0.00490056	0.0344955	0.00222104	0.0103636	0.00182257	0.0102851	0.00353504	0.0266158	0.015787	0.00720263	0.00103074	0.0242424	0.00280423	0.0104215	0.0376557	0.0842964	0.0151127	0.0045672	0.00627811	0.00101567	0.0276606	0.00348528	0.00663424	0.00622894	0.578186	1.17185	0.0195204	0.146645	0.549403	1.82016	6.81919	51.2284	2.846211	0.2010132	0.0897499	0.0109552	0.0521488	0.00543791	0.0100544	0.000942496	0.000432045	0.0122309	0.000294745	0.007215	0.0296496	0.000428009	0.00518445	0.00477603	0.0390502	0.00185451	0.0106504	0.0255964	0.0136167	0.0481345	0.0323355	0.00472235	0.0311511	0.00176046	0.0012965	0.0176115	0.00871564	0.00750561	0.0528326	0.0034017	0.0158726	0.00279142	0.0157525	0.00541419	0.0407642	0.024179	0.0110314	0.00157866	0.0371292	0.0042949	0.0159614	0.0576727	0.129107	0.0231463	0.00699504	0.00961542	0.00155559	0.0423644	0.00533798	0.0101609	0.00954013	0.6529205
26352	-786.3518	-857.5471	71.19524	0.0104599	0.0582293	0.00363684	0.15258	0.00512974	0.00462476	0.0171161	0.0160914	0.0191682	0.0192708	0.00242353	0.0199263	0.0236059	0.00845915	0.0842504	0.0539177	0.00811068	0.054409	0.0473388	0.0428618	0.0381427	0.0165069	0.0407716	0.0139014	0.0188221	0.0064973	0.0197171	0.0425209	0.0232935	0.0232903	0.0201847	0.0112897	0.0299097	0.00317811	0.0175936	0.00844612	0.0736296	0.0775556	0.245771	0.055497	0.000642685	0.00655756	0.0535744	0.0274496	0.0225488	0.0421036	0.0905893	0.00646141	0.0104546	0.0366975	0.352546	0.821007	1.07292	0.131383	0.371629	0.734315	1.36181	2.69085	7.61132	1.467567	0.3117504	0.00501013	0.0278909	0.00174199	0.0730831	0.00245706	0.00221518	0.00819831	0.00770749	0.00918124	0.00923041	0.00116083	0.00954436	0.0113068	0.00405179	0.0403545	0.0258257	0.00388488	0.026061	0.0226745	0.0205301	0.0182697	0.00790655	0.0195289	0.00665854	0.00901547	0.0031121	0.00944416	0.0203668	0.0111572	0.0111557	0.00966812	0.0054076	0.0143262	0.00152226	0.00842706	0.00404555	0.0352673	0.0371479	0.11772	0.0265822	0.000307835	0.00314096	0.0256612	0.0131479	0.0108005	0.0201669	0.0433908	0.00309491	0.00500758	0.0175775	0.168864	2.087755
26388	-784.2615	-855.9377	71.67626	0.0307498	0.00267	0.0583052	0.0599003	0.00223541	0.00737712	0.00607899	0.0198542	0.00370009	0.00456313	0.00434202	0.00755186	0.00445394	0.00127511	0.0139961	0.0119654	0.0136406	0.0259979	0.00814361	0.164778	0.0194025	0.0222766	0.012053	0.0656338	0.00141392	0.00336154	0.0414839	0.00306954	0.0449306	0.0125974	0.0145314	0.0112393	0.0182398	0.0163143	0.0045787	0.00283999	0.036357	0.165846	0.000994615	0.0359842	0.00959844	0.0431489	0.0199093	0.0584108	0.00957419	0.00606902	0.215699	0.0898939	0.0137231	0.00749113	0.0189155	0.624063	1.15316	0.0553796	0.243853	0.643866	1.55312	4.10083	18.0572	2.092231	0.2204794	0.0208168	0.00180752	0.0394711	0.0405509	0.00151331	0.00499412	0.00411532	0.0134408	0.00250486	0.00308912	0.00293944	0.00511241	0.00301521	0.000863218	0.009475	0.00810025	0.00923431	0.0175999	0.00551302	0.111551	0.013135	0.0150807	0.00815955	0.0444324	0.000957191	0.00227567	0.0280836	0.002078	0.0304169	0.00852811	0.00983738	0.00760873	0.0123479	0.0110443	0.00309967	0.0019226	0.0246128	0.112273	0.000673329	0.0243604	0.0064979	0.0292107	0.0134781	0.0395426	0.00648148	0.00410857	0.146023	0.0608559	0.00929016	0.00507131	0.0128053	1.477161
26424	-783.3718	-855.1606	71.78884	0.042117	0.00163932	0.101669	0.0969809	0.00141709	0.00656811	0.00501133	0.0125364	0.00368689	0.00533276	0.00152843	0.00796546	0.0102183	0.000551065	0.0180893	0.00574351	0.00440043	0.0300125	0.00532597	0.0839002	0.00426583	0.00395589	0.0195509	0.0531546	0.00577129	0.00181827	0.0288748	0.00254731	0.0173956	0.0102181	0.0196582	0.0518878	0.00888762	0.0132329	0.0180605	0.00665921	0.0285594	0.0877896	0.021673	0.0291877	0.000453236	0.0439477	0.0148819	0.0766852	0.00585858	0.0248392	0.174959	0.0358207	0.016206	0.00827609	0.0153428	0.521694	1.19487	0.0393124	0.206324	0.611156	1.63624	4.84676	25.4372	2.340006	0.1778794	0.0325199	0.00126577	0.078502	0.0748822	0.00109418	0.00507145	0.00386942	0.00967977	0.00284677	0.0041176	0.00118015	0.00615039	0.00788992	0.000425495	0.0139674	0.00443475	0.00339772	0.0231736	0.00411236	0.0647821	0.00329379	0.00305448	0.0150959	0.0410424	0.00445621	0.00140395	0.0222952	0.00196686	0.0134318	0.00788971	0.0151787	0.0400643	0.00686243	0.0102176	0.0139451	0.00514179	0.0220517	0.0677853	0.0167345	0.0225368	0.000349958	0.0339334	0.0114908	0.0592112	0.0045236	0.0191792	0.135092	0.0276583	0.0125132	0.00639024	0.0118467	1.295114
26460	-775.6449	-847.6583	72.01342	0.0170455	0.00425788	0.0148536	0.00947932	0.00236766	0.00132625	0.000315475	0.00131042	0.00116463	0.00207227	0.00784641	0.002732	0.000673464	0.0023088	0.011034	0.00229585	0.00259607	0.00486831	0.00427706	0.0134132	0.00119705	0.00735123	0.00245417	0.000572953	0.00252501	0.000386001	0.00855196	0.00118572	0.0769877	0.00305103	0.0126181	0.00327558	0.0156763	0.0137922	0.0154013	0.00344033	0.00395748	0.0141412	0.0235529	0.00183244	0.0117447	0.0160768	0.0624579	0.00368175	0.00339973	0.00119505	0.00247937	0.00166507	0.00254031	0.00432392	0.00757109	0.382757	1.25147	0.0173552	0.138473	0.539662	1.85301	7.22161	57.6195	2.93122	0.1246038	0.0391558	0.00978093	0.0341207	0.0217753	0.00543885	0.00304659	0.000724688	0.00301021	0.00267531	0.00476029	0.0180243	0.00627578	0.00154704	0.00530364	0.0253466	0.00527389	0.00596352	0.0111832	0.00982499	0.0308119	0.00274979	0.0168868	0.00563758	0.00131615	0.0058003	0.000886697	0.019645	0.00272375	0.176851	0.00700864	0.0289856	0.00752447	0.0360106	0.0316825	0.0353788	0.00790291	0.00909087	0.0324844	0.0541042	0.00420938	0.0269791	0.0369306	0.143474	0.00845749	0.00780964	0.00274519	0.00569546	0.0038249	0.00583543	0.00993263	0.0173918	0.4353244
26496	-770.2307	-842.1441	71.91332	0.00867956	0.00675764	0.0139214	0.0112404	0.00239361	0.000895267	0.000848892	0.00167703	0.00603093	0.00224261	0.00831495	0.00386213	0.000246892	0.000585738	0.0164818	0.000385809	0.000551731	0.00911034	0.0111206	0.0139309	0.00278848	0.00306783	0.00371845	7.66725e-05	0.00163861	0.000106391	0.0108016	0.00636605	0.0873146	0.000316159	0.0144176	0.00643225	0.0160657	0.00843783	0.00824101	0.00213959	0.00302489	0.0124874	0.016593	0.000819102	0.0128754	0.00154097	0.0586932	0.000911786	0.0046696	0.00590133	0.00158836	0.000451102	0.00218164	0.00075297	0.00909196	0.469332	1.2162	0.0178979	0.140568	0.542196	1.84435	7.11399	55.8725	2.908958	0.1572191	0.0205293	0.0159835	0.0329275	0.0265864	0.00566147	0.00211752	0.00200783	0.00396658	0.0142646	0.0053043	0.0196669	0.00913487	0.00058396	0.00138541	0.0389834	0.000912532	0.00130498	0.0215482	0.0263028	0.03295	0.00659544	0.00725616	0.00879503	0.000181349	0.0038757	0.00025164	0.0255485	0.0150573	0.20652	0.000747791	0.0341012	0.0152138	0.0379992	0.0199575	0.019492	0.00506065	0.0071546	0.0295357	0.0392464	0.00193737	0.0304535	0.00364478	0.138824	0.00215659	0.0110447	0.0139581	0.00375685	0.00106696	0.00516011	0.00178096	0.0215047	0.4227897
26532	-782.3433	-854.4818	72.13846	0.0304767	0.00146504	0.0142705	0.0096421	0.00172166	0.00206078	0.000682442	0.00135633	0.00283775	0.00410652	0.00863287	0.00469995	0.00230499	0.00152042	0.017112	0.000107555	0.00632558	0.00588389	0.0155888	0.0178451	0.0070301	0.00417945	0.00293777	0.00584665	0.00339612	0.00065819	0.0035056	0.00466942	0.0355752	0.00131112	0.0128527	0.0116951	0.0048122	0.00647202	0.0113581	0.00315212	0.000110948	0.0023983	0.00792338	0.00178618	0.00830736	0.00738188	0.037231	0.00249665	0.00544225	0.00612696	0.00239996	0.00335508	0.00104725	0.00374992	0.0112021	0.514115	1.19795	0.0275592	0.173506	0.579002	1.72711	5.7635	36.2855	2.596844	0.1748433	0.082581	0.00396974	0.0386679	0.0261267	0.00466508	0.00558399	0.00184917	0.00367518	0.0076893	0.0111272	0.023392	0.0127352	0.0062457	0.00411981	0.0463673	0.000291435	0.0171401	0.0159433	0.04224	0.0483539	0.0190491	0.0113248	0.00796032	0.0158424	0.00920228	0.00178346	0.00949893	0.0126525	0.0963962	0.00355268	0.0348264	0.0316897	0.0130393	0.0175369	0.0307763	0.00854112	0.000300629	0.00649855	0.0214696	0.00483992	0.02251	0.0200023	0.100883	0.00676503	0.0147466	0.0166019	0.00650303	0.00909107	0.00283769	0.0101609	0.0303537	0.369052
26568	-777.226	-849.9318	72.7058	0.0292766	0.0161876	0.015313	0.0244943	0.00105892	0.00542773	0.00389626	0.00176175	0.00734275	0.0106257	0.0332283	0.00795856	0.00195651	0.00396789	0.0290006	0.0030156	0.00326217	0.0208349	0.0298658	0.060686	0.0235993	0.0108144	0.00267838	0.00716137	0.012703	0.0100192	0.012142	0.00426589	0.0786444	0.00231671	0.0298704	0.00936773	0.0135956	0.0150025	0.0295568	0.00815618	0.0012813	0.0121682	0.0104489	0.00887301	0.000420113	0.00141531	0.0694813	0.00349502	0.0127458	0.00482697	0.0187621	0.0205667	0.00993389	0.0118093	0.0368844	0.402525	1.24342	0.0556477	0.244428	0.644339	1.55198	4.09118	17.9702	2.08874	0.1318879	0.0364968	0.0201799	0.0190895	0.0305352	0.00132007	0.00676634	0.00485716	0.00219624	0.00915364	0.0132463	0.0414232	0.00992133	0.00243903	0.00494647	0.0361529	0.00375932	0.0040667	0.0259732	0.0372314	0.0756526	0.0294195	0.0134815	0.00333893	0.00892753	0.0158359	0.0124901	0.0151365	0.00531796	0.0980399	0.00288807	0.0372371	0.011678	0.0169486	0.0187025	0.0368462	0.0101677	0.00159729	0.0151692	0.0130259	0.0110613	0.000523722	0.00176436	0.086617	0.00435697	0.0158892	0.00601741	0.0233893	0.0256389	0.0123838	0.0147217	0.0459809	0.8021673
26604	-789.0217	-859.2455	70.22378	0.0199817	0.0119869	0.0352426	0.0137976	0.00222431	0.00334427	0.00232771	0.00409666	0.000262429	0.00574878	0.0105459	0.0130008	0.00128561	0.00120385	0.0178686	0.00455847	0.00831066	0.00356526	0.0205001	0.0194014	0.00745779	0.00706972	0.000265288	0.00777576	0.00782693	0.00267299	0.00651078	0.00607364	0.0567357	0.0073608	0.00568263	0.000378329	0.00960708	0.0134107	0.00707351	0.0131808	0.00217143	0.018507	0.00441447	0.00688363	0.00024628	0.000142946	0.0477093	0.00345929	0.00784318	0.00297411	0.0318777	0.0178902	0.00611308	0.00378772	0.0241934	2.08881	0.55641	0.0226234	0.157585	0.561874	1.77976	6.3458	44.2021	2.739543	1.529445	0.0372411	0.0223407	0.0656837	0.0257154	0.00414557	0.00623292	0.00433829	0.00763518	0.000489104	0.0107143	0.019655	0.0242303	0.00239607	0.00224368	0.0333028	0.00849589	0.0154891	0.00664478	0.0382073	0.0361595	0.0138995	0.0131763	0.000494433	0.0144922	0.0145875	0.00498182	0.0121345	0.0113198	0.105742	0.0137188	0.0105911	0.000705114	0.0179053	0.0249944	0.0131833	0.0245659	0.00404702	0.0344926	0.0082275	0.0128294	0.000459006	0.000266416	0.0889186	0.00644729	0.0146178	0.00554303	0.0594123	0.0333431	0.0113933	0.0070594	0.0450907	0.5365499
26640	-780.7089	-852.4832	71.77429	0.0215346	0.00966218	0.0190403	0.023811	0.00176405	0.000854013	0.00299871	0.00279948	5.92996e-05	0.00108798	0.0165716	0.0106053	0.00711164	0.000627659	0.00994733	0.00431049	0.00297483	0.00587319	0.010063	0.0143578	0.00324977	0.0117545	0.0125392	0.000190404	0.00555922	0.000650304	0.00445335	0.0118797	0.042662	0.00557505	0.00144933	0.00242765	0.0259403	0.00714913	0.00810514	0.0108336	0.00313202	0.0189208	0.00477034	0.00828609	0.00549277	0.00174331	0.0229095	0.000971401	0.0114431	0.0171143	0.0021014	0.00083501	0.00119258	0.00215973	0.00801964	0.707325	1.11924	0.0221505	0.155969	0.560071	1.78549	6.41152	45.1457	2.754817	0.2574694	0.0501311	0.0224929	0.0443245	0.0554306	0.0041066	0.00198809	0.0069808	0.006517	0.000138046	0.00253274	0.0385777	0.0246884	0.0165554	0.00146115	0.0231567	0.0100345	0.00692522	0.0136724	0.0234259	0.0334241	0.00756526	0.0273637	0.0291904	0.000443249	0.0129415	0.00151387	0.0103671	0.0276553	0.0993144	0.0129784	0.00337394	0.00565141	0.0603874	0.0166427	0.0188682	0.0252199	0.00729114	0.0440464	0.011105	0.0192895	0.0127868	0.00405832	0.0533318	0.00226136	0.0266387	0.039841	0.00489193	0.00194385	0.00277624	0.00502772	0.0186692	0.4295652
26676	-778.0755	-849.4685	71.393	0.00862787	0.0064814	0.00795096	0.00283604	0.00033059	0.00213829	0.000486096	0.000100966	0.000338109	0.00285678	0.00751048	0.00337643	0.00107983	0.00137845	0.00682715	0.00178499	0.00129182	0.00203477	0.00478363	0.0150073	0.00211291	0.00510782	0.000523405	9.4148e-05	0.00197789	0.000321798	0.00293414	0.00899109	0.019418	0.00201053	0.00197715	0.00109402	0.0030316	0.00558153	0.00172664	0.00260718	0.00261984	0.00469887	0.00145227	0.00122019	0.00224153	0.00489496	0.0239883	0.000744938	0.00314224	0.00708711	0.00249843	0.0100474	0.000191063	0.00113702	0.00209294	0.476634	1.21322	0.0131703	0.121038	0.517474	1.93246	8.26187	75.9285	3.130738	0.1600564	0.0421306	0.0316492	0.0388251	0.0138486	0.0016143	0.0104414	0.00237364	0.000493025	0.00165101	0.0139499	0.0366742	0.0164874	0.0052729	0.0067311	0.0333375	0.00871626	0.00630803	0.00993596	0.0233589	0.073282	0.0103175	0.0249419	0.00255583	0.000459732	0.00965817	0.00157136	0.0143276	0.0439042	0.0948195	0.00981756	0.00965456	0.0053422	0.0148035	0.027255	0.00843133	0.0127311	0.0127929	0.0229449	0.00709155	0.00595828	0.0109456	0.0239025	0.117137	0.00363759	0.0153438	0.0346069	0.0122	0.049062	0.000932978	0.00555217	0.01022	0.2047889
26712	-777.4615	-850.0188	72.55735	0.0539033	0.0166421	0.0280384	0.0146607	0.00116456	0.0024846	0.00177796	0.000568908	0.00608654	0.00994828	0.0122653	0.00163816	0.00875358	0.00707526	0.0195962	0.00453301	0.00444941	0.00109779	0.0123031	0.0107977	0.0063556	0.0172388	0.00136203	0.000820507	0.00652138	0.00564	0.01278	0.0103983	0.0407684	0.0150453	0.00510597	0.00420656	0.0200742	0.00414806	0.00404302	0.0156493	0.000273218	0.0108834	0.00197999	0.00376738	0.0180113	0.0104155	0.0269719	0.000742522	0.0120245	0.0178294	0.0065367	0.0186196	0.00715674	0.00336295	0.00761934	0.41694	1.23754	0.038951	0.205396	0.610297	1.63855	4.86864	25.6733	2.346684	0.1372596	0.100917	0.031157	0.0524929	0.0274475	0.00218026	0.00465161	0.00332866	0.0010651	0.0113951	0.018625	0.0229628	0.00306693	0.0163883	0.0132462	0.0366876	0.00848662	0.00833009	0.00205526	0.0230336	0.0202153	0.0118988	0.0322742	0.00254997	0.00153614	0.0122092	0.0105591	0.0239264	0.0194675	0.0763258	0.0281674	0.0095593	0.00787543	0.0375826	0.00776592	0.00756926	0.0292984	0.000511513	0.0203757	0.00370691	0.00705321	0.0337204	0.0194998	0.0504962	0.00139013	0.0225121	0.0333799	0.0122379	0.0348592	0.0133987	0.00629604	0.0142648	0.5341368
26748	-793.2338	-863.8577	70.62397	0.11315	0.0289933	0.0229722	0.00759803	0.00401174	0.0052624	0.0030915	0.00269009	0.0120054	0.0287804	0.0309974	0.00649822	0.0196721	0.0053776	0.0635138	0.0221616	0.00639649	0.000900906	0.0457942	0.0503146	0.0200729	0.0771328	0.00177151	0.0331389	0.0276339	0.0102255	0.0488217	0.0330459	0.246104	0.0449334	0.0262385	0.0306578	0.0650632	0.0045416	0.0429711	0.0112385	0.000837131	0.042352	0.0130632	0.00629482	0.0272737	0.0372736	0.126055	0.00368953	0.061346	0.0448363	0.000804268	0.00780037	0.0205862	0.00939872	0.0225981	1.43587	0.822421	0.0595234	0.252588	0.650974	1.53616	3.95902	16.8001	2.040056	0.711297	0.0695033	0.0178093	0.0141108	0.00466715	0.00246424	0.00323247	0.00189898	0.00165241	0.00737438	0.0176786	0.0190404	0.00399158	0.0120837	0.00330323	0.0390138	0.013613	0.00392909	0.000553388	0.0281294	0.0309061	0.0123299	0.0473794	0.00108817	0.0203558	0.0169743	0.00628107	0.0299891	0.0202987	0.151171	0.0276007	0.0161172	0.0188318	0.0399655	0.00278971	0.0263953	0.00690331	0.000514214	0.026015	0.00802417	0.00386664	0.0167531	0.0228956	0.0774302	0.00226632	0.0376822	0.027541	0.000494028	0.00479144	0.0126452	0.00577324	0.0138811	1.627982
26784	-795.8672	-867.2689	71.40174	0.0165915	0.00975215	0.0127537	0.00972411	0.000504436	0.00433794	0.0010188	0.00377166	0.000344015	0.0143797	0.0365539	0.000728246	0.00149646	0.00122855	0.00785735	0.00225894	0.00520465	0.0117643	0.00426307	0.0174613	0.00867799	0.0215739	0.00411255	0.0289834	0.00520146	0.00363556	0.01137	0.0299192	0.00211125	0.0047133	0.00128502	0.00171671	0.000841462	0.00731352	0.0112045	0.0144908	0.00612622	0.00037433	0.00811877	0.00661578	0.0030218	0.0413939	0.00631181	0.00288832	0.00240723	0.0138149	0.00503647	0.00473737	0.0121357	0.0400341	0.0180898	1.24542	0.900012	0.0296702	0.179865	0.585541	1.70782	5.55972	33.7038	2.543475	0.563765	0.0338427	0.0198921	0.0260147	0.0198349	0.00102893	0.00884839	0.00207812	0.00769332	0.00070171	0.0293312	0.0745614	0.00148545	0.00305244	0.00250595	0.0160272	0.00460772	0.0106163	0.0239965	0.00869568	0.0356171	0.0177011	0.0440058	0.00838864	0.0591194	0.0106098	0.00741569	0.0231922	0.0610282	0.00430647	0.00961403	0.00262114	0.00350169	0.00171639	0.0149179	0.0228546	0.0295579	0.0124961	0.000763545	0.0165604	0.0134947	0.00616376	0.0844339	0.0128746	0.00589151	0.0049102	0.0281792	0.0102732	0.00966314	0.024754	0.0816602	0.036899	0.4902519
26820	-789.9043	-860.1589	70.25463	0.0238631	0.00994799	0.0112869	0.0247136	0.00293328	0.00119017	0.000361774	0.00295457	0.00190121	0.00567369	0.00523897	0.00106997	0.00027683	0.00342561	0.00334798	0.0031701	0.00314624	0.00425251	0.00499897	0.0248886	0.017189	0.015101	0.0117088	0.00608794	0.00079833	0.00063863	0.0109281	0.00711367	0.0110758	0.0248219	0.00192754	0.00154038	0.00227847	0.00587859	0.00174042	0.00611138	0.022658	0.00617566	0.00581473	0.00605653	0.00621767	0.00178817	0.00538239	0.000302475	0.00169263	0.0118839	0.0415187	4.9252e-05	0.00482124	0.00335652	0.000346984	1.75684	0.691659	0.0139158	0.124332	0.521827	1.91634	8.04296	71.8609	3.090926	1.034829	0.0625267	0.0260659	0.0295743	0.064755	0.00768585	0.0031185	0.000947929	0.00774162	0.00498158	0.0148663	0.0137273	0.00280357	0.000725356	0.00897587	0.00877245	0.00830637	0.00824385	0.0111425	0.0130984	0.0652137	0.0450391	0.0395681	0.0306796	0.0159518	0.0020918	0.00167335	0.028634	0.0186394	0.0290211	0.0650389	0.00505057	0.00403613	0.0059701	0.0154032	0.00456028	0.0160132	0.0593691	0.0161816	0.0152359	0.0158695	0.0162917	0.00468541	0.014103	0.000792551	0.00443506	0.0311386	0.108788	0.000129051	0.0126327	0.00879482	0.000909175	0.381647
26856	-767.4694	-839.9759	72.50653	0.0498228	0.00513007	0.0194158	0.0101241	0.00301181	0.00246797	1.87964e-05	0.00402261	0.00212709	0.00554061	0.00314239	0.00315442	0.00546752	0.00378938	0.024543	0.014386	0.00090293	0.00429281	0.0238845	0.0274018	0.0224759	0.00767144	0.00653084	0.0098725	0.000327054	0.00504145	0.0347507	0.0138068	0.126258	0.0158772	0.050546	0.00675676	0.0125642	0.0252771	0.00388975	0.0216587	0.000673846	1.53065e-05	0.00134928	0.00916934	0.0194979	0.00985825	0.0803337	0.0028312	0.0123146	0.0102168	0.0071953	0.00283579	0.00693748	0.00150279	0.00267591	0.464343	1.21823	0.0447988	0.219897	0.623425	1.60404	4.54758	22.322	2.245543	0.1552882	0.0670239	0.0069012	0.026119	0.0136194	0.00405162	0.00332002	2.52858e-05	0.00541139	0.00286145	0.00745348	0.00422729	0.00424347	0.00735515	0.00509764	0.0330164	0.0193527	0.00121466	0.00577488	0.0321305	0.0368621	0.0302356	0.01032	0.00878558	0.0132809	0.000439968	0.00678198	0.0467483	0.0185735	0.169849	0.0213587	0.0679968	0.0090895	0.0169019	0.0340039	0.00523267	0.0291362	0.000906488	2.0591e-05	0.00181511	0.012335	0.0262294	0.0132618	0.108069	0.00380866	0.0165662	0.0137441	0.00967944	0.00381483	0.00933262	0.00202162	0.00359976	0.7433588
